New_ID,Title,Title_Display,Alternate Title,Author,Year,Century,Category,Subcategory,Tradition,Keywords,Difficulty,Language,Public Domain,Short Description,Long Description,PDF_File_Name,PDF_Drive_Link,Cover_Image,OCR_Status,AI_Ready,Quote_1,Quote_2,Quote_3,Quote_Page,Featured,Daily_Wisdom_Eligible,Quest_Eligible,Notes,Preview_PDF_Drive_Link,Preview_Ready,Preview_Page_Count
FL_2296,The Six Keys of Eudoxus,,,,,,,,,,,,,,,The Six Keys of Eudoxus.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnMHBMUWhTMlZuem8/view?usp=drivesdk&resourcekey=0-MWg2wQ7wp07wySHaNAE8sQ,,,,,,,,,,,,https://drive.google.com/file/d/1l2s4JIetOz6XKJLr-I0dy6OcUBWnBpKT/view?usp=sharing,True,10.0
FL_2297,The Sinister Western Tradition,,,,,,,,,,,,,,,The Sinister Western Tradition.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnTzZRUUtHVGw1N3c/view?usp=drivesdk&resourcekey=0-GKeg7eb283l4nrUS0DIlLw,,,,,,,,,,,,https://drive.google.com/file/d/1QH2M3hyuC_UI3ZZlqzn5j4XqS4NdKqHp/view?usp=sharing,True,10.0
FL_2298,The Sinister Dialectic and Diabolical Aims of The Order of Nine Angles,,,,,,,,,,,,,,,The Sinister Dialectic and Diabolical Aims of The Order of Nine Angles.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnVzQ3SmJzYThPNms/view?usp=drivesdk&resourcekey=0-7YSLDUzpyn1MQuuJ9J3EUA,,,,,,,,,,,,https://drive.google.com/file/d/1u4woLZZjAGNNsmunbiCzzGWfXVZdyZe6/view?usp=sharing,True,10.0
FL_2299,The Simple Way,,,,,,,,,,,,,,,The Simple Way.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mndVI4WkIyNEc3Y28/view?usp=drivesdk&resourcekey=0-jEnu10ATnGN33FMUSLTvmQ,,,,,,,,,,,,https://drive.google.com/file/d/1H2jW4-RDDsKLl0NYMnrO58fU62HM50OU/view?usp=sharing,True,10.0
FL_2300,The Shiva Sanhita or the Hathayoga Pradipika,,,,,,,,,,,,,,,The Shiva Sanhita or the Hathayoga Pradipika.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnNGJybjViTktrWFk/view?usp=drivesdk&resourcekey=0-Cg3suo78V0oIaAL0BaU8TA,,,,,,,,,,,,https://drive.google.com/file/d/1gNXKrsM3kJN1WVtQ6MWLqBZeL0s6HY64/view?usp=sharing,True,10.0
FL_2301,The Shadowing Forth of Lucifer,,,,,,,,,,,,,,,The Shadowing Forth of Lucifer.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnNGxWNTFGM1l2cUE/view?usp=drivesdk&resourcekey=0-12ZUaaWB5SVX6Zj0c9yKIQ,,,,,,,,,,,,https://drive.google.com/file/d/1coxJN5bliQ6z-Edskv2emrKn3VnviHO6/view?usp=sharing,True,10.0
FL_2302,The Shadow,,,,,,,,,,,,,,,The Shadow.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mna3NsWHRGNzgza1k/view?usp=drivesdk&resourcekey=0-x0rrWMxCnQAnIT4ToOkUvw,,,,,,,,,,,,https://drive.google.com/file/d/1Ag8cDKlwntdpVg4rMvlZOq7CJimBdSVk/view?usp=sharing,True,10.0
FL_2303,The Seventh Book of Moses,,,,,,,,,,,,,,,The Seventh Book of Moses.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mndDZUYWhybXRqYms/view?usp=drivesdk&resourcekey=0-JSJLFR3vVjD3ErkHI4Y2Zw,,,,,,,,,,,,https://drive.google.com/file/d/1MqvoAM_-M9gHh_cqBYRSftjUnMUp1NYi/view?usp=sharing,True,10.0
FL_2304,"The Septenary, Crowley, and The Origins of The Order of Nine Angles",,,,,,,,,,,,,,,"The Septenary, Crowley, and The Origins of The Order of Nine Angles.pdf",https://drive.google.com/file/d/0B7BPjB4fO2mnRjRRSV9maThSZms/view?usp=drivesdk&resourcekey=0-E99gGfwM7lYRFMhpO6d68A,,,,,,,,,,,,https://drive.google.com/file/d/1QV0ZUiyLfsarL1O0BUipc4ejow59XunY/view?usp=sharing,True,10.0
FL_2305,The Self-Immolation Rite,,,,,,,,,,,,,,,The Self-Immolation Rite.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnaUNnWk4zY1VDQzQ/view?usp=drivesdk&resourcekey=0-klxQvA1sSAYpuGpq5Tp3DQ,,,,,,,,,,,,https://drive.google.com/file/d/11fEmKk8elcrNGXeDbrVqph-MasCz2wXo/view?usp=sharing,True,10.0
FL_2306,The Self Baptismal into the Glory of Hell By Rev. F. Nagash,,,,,,,,,,,,,,,The Self Baptismal into the Glory of Hell By Rev. F. Nagash.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnbTM2dTZFQzBaWkE/view?usp=drivesdk&resourcekey=0-QIUc88jaZdB-iLN5xUCQWA,,,,,,,,,,,,https://drive.google.com/file/d/1ev1MMhxhyXyn2_YKkY4PntHYCbz0QQLN/view?usp=sharing,True,10.0
FL_2307,The Secrets of John Richard Taverner,,,,,,,,,,,,,,,The Secrets of John Richard Taverner.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnUjBmcnlVREo4R0E/view?usp=drivesdk&resourcekey=0-sszHoNmR9mEvb6gCXo-Ieg,,,,,,,,,,,,https://drive.google.com/file/d/1D0yV7zSn56ur9njLJlBg3OgJeTC6qjBA/view?usp=sharing,True,10.0
FL_2308,The Secret to All Magick,,,,,,,,,,,,,,,The Secret to All Magick.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnbm1mek8wT1M3OWs/view?usp=drivesdk&resourcekey=0-qp-YIyJpXPLsXupGTm7V8w,,,,,,,,,,,,https://drive.google.com/file/d/16Q-cGhA9RS5pGHOrInUVAZ5yfL5TDgNw/view?usp=sharing,True,10.0
FL_2309,The Secret of Self Realization,,,,,,,,,,,,,,,The Secret of Self Realization.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnMG9MWk40cFRkM1U/view?usp=drivesdk&resourcekey=0-UQQitTTFOquIGuIAoAXJnQ,,,,,,,,,,,,,,
FL_2310,The Secret of Aleister Crowley,,,,,,,,,,,,,,,The Secret of Aleister Crowley.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnYlI4RHo3a0IyTjA/view?usp=drivesdk&resourcekey=0-OL1hGABdt0jn1X4cxiatFg,,,,,,,,,,,,https://drive.google.com/file/d/13T0ezF89sYJsRy8vQtDb10F9RGMuUYdw/view?usp=sharing,True,10.0
FL_2311,The Secret Grimoire of Turiel,,,,,,,,,,,,,,,The Secret Grimoire of Turiel.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnSEhFNHk4QnZQOVk/view?usp=drivesdk&resourcekey=0-tZTsZFTQR92HVLzXaqYZNg,,,,,,,,,,,,https://drive.google.com/file/d/1wGNmZ38cZzcN5mZPgGbSdM3hq4if5oU5/view?usp=sharing,True,10.0
FL_2312,The Second Scroll of Ain - Liber Furvus Ain Deus,,,,,,,,,,,,,,,The Second Scroll of Ain - Liber Furvus Ain Deus.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnaW1xMExPa29xUUU/view?usp=drivesdk&resourcekey=0-fgITZ5qJ0MMJoBx9nm4P8Q,,,,,,,,,,,,https://drive.google.com/file/d/1FKTkcxepej4siyKGrVtQkB8G32Ob9tU9/view?usp=sharing,True,10.0
FL_2313,The Scroll of Elorath,,,,,,,,,,,,,,,The Scroll of Elorath.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mndVlncUlWbGdvSHM/view?usp=drivesdk&resourcekey=0-u8gSqp1Dl1eDKoHqQyI2LA,,,,,,,,,,,,https://drive.google.com/file/d/1azEVRqnQC6NexQwnE9Wz1tiCWjgdn_rj/view?usp=sharing,True,10.0
FL_2314,The Science of Pranayama,,,,,,,,,,,,,,,The Science of Pranayama.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnVnkwNk91U2xZQTA/view?usp=drivesdk&resourcekey=0--GkZgfui9NRooxfdakKwHg,,,,,,,,,,,,https://drive.google.com/file/d/10jpGN-o4PXYBoVn6RYq7KQ97jWuls3Df/view?usp=sharing,True,10.0
FL_2315,The Satan Principle,,,,,,,,,,,,,,,The Satan Principle.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnX0IyOVE2aWMyN0k/view?usp=drivesdk&resourcekey=0-XWlUpS6fXKFfrW6DS7wpiA,,,,,,,,,,,,https://drive.google.com/file/d/1uYa8Zup5_lySCtk58YJMevAPRIDCttca/view?usp=sharing,True,10.0
FL_2316,The Sanguine Mass,,,,,,,,,,,,,,,The Sanguine Mass.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnVHU3N2RKUTBaNlU/view?usp=drivesdk&resourcekey=0-1jwm4bP_e7HuLVuE30-1ag,,,,,,,,,,,,https://drive.google.com/file/d/1N6CE86duZPpKRRnA_fPPiUD-ufpfppH9/view?usp=sharing,True,10.0
FL_2317,The Sacred Magi of Abramelin the Mage,,,,,,,,,,,,,,,The Sacred Magi of Abramelin the Mage.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnLWF3QS1JcUdrYnM/view?usp=drivesdk&resourcekey=0-pdxvvoJMduzWOZcJkZOetg,,,,,,,,,,,,https://drive.google.com/file/d/1AZh7f8PAim6PmfzOVCPOlYtTUbvecO6O/view?usp=sharing,True,10.0
FL_2318,The Sacred Magi of Abramelin the Mage B3,,,,,,,,,,,,,,,The Sacred Magi of Abramelin the Mage B3.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnbzJxaHE2di1CVDg/view?usp=drivesdk&resourcekey=0-fqgtYism8tzyeflWeh5Twg,,,,,,,,,,,,https://drive.google.com/file/d/1h5INa2WrHXcWBerlDYQEGO9VVhcujeD1/view?usp=sharing,True,10.0
FL_2319,The Sacred Magi of Abramelin the Mage B2,,,,,,,,,,,,,,,The Sacred Magi of Abramelin the Mage B2.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnbUNvc2pUUEM0OHM/view?usp=drivesdk&resourcekey=0-NIqaA0-r63gqUTJj5GirBA,,,,,,,,,,,,https://drive.google.com/file/d/1_904a_u-KuVAZBOvFxVysx875h2W5oyL/view?usp=sharing,True,10.0
FL_2320,The Rosicrucian Mysteries,,,,,,,,,,,,,,,The Rosicrucian Mysteries.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnMy1CMGZyNkxGQ0U/view?usp=drivesdk&resourcekey=0-c1S8deggpYLL1OgXwXpdiw,,,,,,,,,,,,https://drive.google.com/file/d/1htPvvDlUzW-WfBJjJE2TZ3-ZKNAepL8g/view?usp=sharing,True,10.0
FL_2321,The Rosicrucian Manifestos,,,,,,,,,,,,,,,The Rosicrucian Manifestos.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mncF9FdGJvYlc4Z0E/view?usp=drivesdk&resourcekey=0-xKjjJRXysgV0xzbSBlshxA,,,,,,,,,,,,https://drive.google.com/file/d/1YOmy-HsoWLE4u38JYxj1ZcURqFGB7fED/view?usp=sharing,True,10.0
FL_2322,The Ritual of Enochian Prayer By Rev. F. Nagash,,,,,,,,,,,,,,,The Ritual of Enochian Prayer By Rev. F. Nagash.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnWFRfQmgyellzUUE/view?usp=drivesdk&resourcekey=0-msuBx_XpNGp5bDQ20RUBzw,,,,,,,,,,,,https://drive.google.com/file/d/1m3JhFoPQWkq6JCOAoKMpovqtvMV3k9Dn/view?usp=sharing,True,10.0
FL_2323,The Red Book of Appin,,,,,,,,,,,,,,,The Red Book of Appin.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnNk5ybUxMMkx4cjA/view?usp=drivesdk&resourcekey=0-xnwYEDcKe58-kqc5z8KR2w,,,,,,,,,,,,https://drive.google.com/file/d/1VrVlTew5-zEIzDPEAeIiJ9WcH9ZK6KJq/view?usp=sharing,True,10.0
FL_2324,Persuasion Engineering,,,,,,,,,,,,,,,Persuasion Engineering.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnaGptY3d0Z3E2Z28/view?usp=drivesdk&resourcekey=0-qsOjk7FPwaN4WeAGWx94RQ,,,,,,,,,,,,https://drive.google.com/file/d/17pzIcjrlfHTteQeXBTjMYuK_RFF55a4z/view?usp=sharing,True,10.0
FL_2325,The Quintessence of Satanism,,,,,,,,,,,,,,,The Quintessence of Satanism.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnYl9VMm91elFUc3M/view?usp=drivesdk&resourcekey=0-ek-lOBWoMI_6XJCs6Ze_Dw,,,,,,,,,,,,https://drive.google.com/file/d/1RuNyNX3cmT2b_S_SkhLQdIOZ-M53-lF3/view?usp=sharing,True,10.0
FL_2326,The Pulse of Life,,,,,,,,,,,,,,,The Pulse of Life.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mneEE5SWs0a3IxSDA/view?usp=drivesdk&resourcekey=0-dOIdXfsQ4cXsvAdkq5xyAw,,,,,,,,,,,,https://drive.google.com/file/d/1-QbGJXtV78vDRf73RVxbs7pcTlJ5CGJe/view?usp=sharing,True,10.0
FL_2327,The Psychology of Man's Possible Evolution,,,,,,,,,,,,,,,The Psychology of Man's Possible Evolution.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnamo5R1o3QjNGOG8/view?usp=drivesdk&resourcekey=0-6T6YNxmQE-303uta8HZrAw,,,,,,,,,,,,https://drive.google.com/file/d/1_bAD5SMyZNi7zrjAr0CyCyCDOyGbGQn4/view?usp=sharing,True,10.0
FL_2328,The Profit and Loss of Dying,,,,,,,,,,,,,,,The Profit and Loss of Dying.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnaEpEcVJQcHRGTjg/view?usp=drivesdk&resourcekey=0-cuPQEMAsdxAVYiTSP9_fBQ,,,,,,,,,,,,https://drive.google.com/file/d/1sY8-JdcOwbJZTLR6GHT48-mgTbEb3F8y/view?usp=sharing,True,10.0
FL_2329,The Prajna Paramita Heart Sutra,,,,,,,,,,,,,,,The Prajna Paramita Heart Sutra.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnU0lwcjBiR2Nkems/view?usp=drivesdk&resourcekey=0-2uu9QxCfjV35zCQUIwWy3w,,,,,,,,,,,,https://drive.google.com/file/d/1WlCe0pAeCGlko0laJADrvb_u917DctVT/view?usp=sharing,True,10.0
FL_2330,The Power of Mindfulness,,,,,,,,,,,,,,,The Power of Mindfulness.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnSGloWmVWY2h4QjA/view?usp=drivesdk&resourcekey=0-Rr7UcdPxhf7RZKJ5Ox9weA,,,,,,,,,,,,https://drive.google.com/file/d/1p7xOhPsGsGvfD7TTJrBzINrIQ0a93--m/view?usp=sharing,True,10.0
FL_2331,The Position of Women in Buddhism,,,,,,,,,,,,,,,The Position of Women in Buddhism.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnV1NwYlc5X2VncjA/view?usp=drivesdk&resourcekey=0-j0M_a2W8vpMlfN3CuCMx0A,,,,,,,,,,,,https://drive.google.com/file/d/1DlRg88dXsDY95cvgkgyB_TGjtyCNA1MD/view?usp=sharing,True,10.0
FL_2332,The Philosopher's Stone,,,,,,,,,,,,,,,The Philosopher's Stone.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnOERtamNxaUVhc00/view?usp=drivesdk&resourcekey=0-gCGzdO27OIwdo7A68071CQ,,,,,,,,,,,,https://drive.google.com/file/d/1cduQpOriIq2d3k0kulx7iQK6PQUlUZEW/view?usp=sharing,True,10.0
FL_2333,The Personalization of Ritual By Rev. S. Nagash,,,,,,,,,,,,,,,The Personalization of Ritual By Rev. S. Nagash.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnVTl0Y0dRLVRMQTA/view?usp=drivesdk&resourcekey=0-eLk-sd0_odscpMVMsfeHUA,,,,,,,,,,,,https://drive.google.com/file/d/1wKO08lJhv7lQIhLfohzojJz7hR2I_oQD/view?usp=sharing,True,10.0
FL_2334,The PATH,,,,,,,,,,,,,,,The PATH.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnVlVINVU0OEdPelU/view?usp=drivesdk&resourcekey=0-yfveQyp-pdld3qXHPEg6iw,,,,,,,,,,,,https://drive.google.com/file/d/1ExLc5ZGJ60eMWXZ1CXSj-NYj8N3Hj5Z1/view?usp=sharing,True,10.0
FL_2335,"The Pagan Book of Words - Prayers, Chants, and Rhymes",,,,,,,,,,,,,,,"The Pagan Book of Words - Prayers, Chants, and Rhymes.pdf",https://drive.google.com/file/d/0B7BPjB4fO2mnSkgyYWJMUmhuLW8/view?usp=drivesdk&resourcekey=0-kKwUHOQCzRTnrNLPJUTMoA,,,,,,,,,,,,https://drive.google.com/file/d/1ZHRNETfKZi4Gt7I2uu_5PPM5NotIynBA/view?usp=sharing,True,10.0
FL_2336,The Ouranos Rite,,,,,,,,,,,,,,,The Ouranos Rite.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mncV9NTWRHTHpaY1k/view?usp=drivesdk&resourcekey=0-G-jHY8ybt28avplLVEjmSw,,,,,,,,,,,,https://drive.google.com/file/d/16xZz6HqpE-VTPBGiewMyNBeySvLR09PP/view?usp=sharing,True,10.0
FL_2337,The Origin of Magick,,,,,,,,,,,,,,,The Origin of Magick.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnektDa0oxSlNYOGc/view?usp=drivesdk&resourcekey=0-EXcCSfASiD9vdALdFMRD6g,,,,,,,,,,,,https://drive.google.com/file/d/1uEHRg4cbDaVgczzAw71YrAvIjs2N01pU/view?usp=sharing,True,10.0
FL_2338,The Order of the GBG,,,,,,,,,,,,,,,The Order of the GBG.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnMVF0UW5mbzNkRWs/view?usp=drivesdk&resourcekey=0-L9r8D905dWv2tFny8y-kBQ,,,,,,,,,,,,https://drive.google.com/file/d/1FE6-bNhpWeOyGZmW_OfubToa73axmw8b/view?usp=sharing,True,10.0
FL_2339,The Order of Phosphorus,,,,,,,,,,,,,,,The Order of Phosphorus.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnMk51cXVmTHlwLVU/view?usp=drivesdk&resourcekey=0-Lrlwhwz2YWX0IorIxaUhyA,,,,,,,,,,,,https://drive.google.com/file/d/1poQMGf0M6EUDl2xtucEqggnMtBp6Y_iR/view?usp=sharing,True,10.0
FL_2340,The Omnipotent Oom,,,,,,,,,,,,,,,The Omnipotent Oom.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnZmpYZEp5T0s1OFU/view?usp=drivesdk&resourcekey=0-pwICXDjQ4jZ_ijdWqTm47w,,,,,,,,,,,,https://drive.google.com/file/d/1uLgMyYgzh2EVuLNj5KNNIXErAcU0Wu1n/view?usp=sharing,True,10.0
FL_2341,The Oil That Heals,,,,,,,,,,,,,,,The Oil That Heals.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mncGpSWFRMT0RNeFE/view?usp=drivesdk&resourcekey=0-BqBnQC6uyQnu7862BrZ53w,,,,,,,,,,,,https://drive.google.com/file/d/1wXeOSL4z-OI9yKI5_0QWZnKPpzfHxrWx/view?usp=sharing,True,10.0
FL_2342,Pernety - A Treatise On The Great Art,,,,,,,,,,,,,,,Pernety - A Treatise On The Great Art.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnS01CRzJjQnY5eW8/view?usp=drivesdk&resourcekey=0-37tpAKKAy1Px81hnJSdLaw,,,,,,,,,,,,https://drive.google.com/file/d/1yPnkZJvuDMl6Sxu5Z5peFjbUo3CrwURe/view?usp=sharing,True,10.0
FL_2343,the occult technology of power,,,,,,,,,,,,,,,the occult technology of power.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnRGxfWEhDanBERG8/view?usp=drivesdk&resourcekey=0-Xat7fiYl0qP_bYAstRrdvA,,,,,,,,,,,,https://drive.google.com/file/d/1NfSxxv05syzPGO7GYhNEbrW1GCS_1pXn/view?usp=sharing,True,10.0
FL_2344,The New Revelation & Vital Message,,,,,,,,,,,,,,,The New Revelation & Vital Message.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnVmhLd0V1enl6NEk/view?usp=drivesdk&resourcekey=0-7_dB2mTbRwKeCuE1hW2lxQ,,,,,,,,,,,,https://drive.google.com/file/d/1Rz_e5t2jNFCwSzQnlpwg243GAAgpWAGI/view?usp=sharing,True,10.0
FL_2345,The New Book Of Runes,,,,,,,,,,,,,,,The New Book Of Runes.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnMmhBYzdnbE9tNzQ/view?usp=drivesdk&resourcekey=0-LbtnBEbfZRpus_x5KrDaHQ,,,,,,,,,,,,https://drive.google.com/file/d/1PRTCy0Ft7ZBfTPW7ZhEID9KJ64ocBvTk/view?usp=sharing,True,10.0
FL_2346,The Nature of Magic,,,,,,,,,,,,,,,The Nature of Magic.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnalpha21hLXNIOFk/view?usp=drivesdk&resourcekey=0-_qDZNUvTMLuh8UG9OYxR3g,,,,,,,,,,,,https://drive.google.com/file/d/1RBWThq_KMmEhDhTlQSzjVje495e6c2c0/view?usp=sharing,True,10.0
FL_2347,The Natural Table,,,,,,,,,,,,,,,The Natural Table.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnNTVnX0d2ZWhuREk/view?usp=drivesdk&resourcekey=0-v4X4rKd4CR_iDE__mTAsaA,,,,,,,,,,,,https://drive.google.com/file/d/1CcBwbIanqNrP_RYvMgefUIw5jIbeKbiu/view?usp=sharing,True,10.0
FL_2348,Path of The Kabbalah,,,,,,,,,,,,,,,Path of The Kabbalah.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnQzg0ODBHbXA0STg/view?usp=drivesdk&resourcekey=0-X5pkDbu_22f5WYfMRnJm8w,,,,,,,,,,,,https://drive.google.com/file/d/1jbQjhygJljVmiM0jCnJlGL7fUNhxk5xR/view?usp=sharing,True,10.0
FL_2349,The Natural Cure for Spiritual Disease,,,,,,,,,,,,,,,The Natural Cure for Spiritual Disease.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnU2w2MnM4aGl1ZnM/view?usp=drivesdk&resourcekey=0-V9nZZrzPzyFEoGxyc82TBQ,,,,,,,,,,,,https://drive.google.com/file/d/1YZCkinDeHV89IrtQ6o1LQHll0lkBteLT/view?usp=sharing,True,10.0
FL_2350,The Mysticism of Masonry,,,,,,,,,,,,,,,The Mysticism of Masonry.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnMUc2aEx0Ujhzdjg/view?usp=drivesdk&resourcekey=0-Own__DaJ4UZSrVY4dSYXQw,,,,,,,,,,,,https://drive.google.com/file/d/19ZJ-IXwLpyx1UOWNfu7Xw-upYolwKcOR/view?usp=sharing,True,10.0
FL_2351,The Mystical Qabalah,,,,,,,,,,,,,,,The Mystical Qabalah.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnckRhVGw4LTRZNTg/view?usp=drivesdk&resourcekey=0-oURivaFEIpN-RuyocRRTdA,,,,,,,,,,,,https://drive.google.com/file/d/1zoPQKLhboTP4--5eH9ItnUtN9zpP9yhi/view?usp=sharing,True,10.0
FL_2352,The Mystic Sciences,,,,,,,,,,,,,,,The Mystic Sciences.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mneW5ud1hQQVNRaUU/view?usp=drivesdk&resourcekey=0-mYKADPOklKo7dwMRCns64w,,,,,,,,,,,,https://drive.google.com/file/d/1RodMGzOrDG1ULy0-7m2mukEAc3e1PDHH/view?usp=sharing,True,10.0
FL_2353,The Mysteries of the Seed,,,,,,,,,,,,,,,The Mysteries of the Seed.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnNHl4NjdIX0Q5Qnc/view?usp=drivesdk&resourcekey=0-sTJQYPa3zRqbyMvjBxtRnQ,,,,,,,,,,,,https://drive.google.com/file/d/1bvq1ZBJ7FqRM32FEdwqPgrIFh-vhje8Z/view?usp=sharing,True,10.0
FL_2354,Paraphsychology Frontier Science of the Mind (1957),,,,,,,,,,,,,,,Paraphsychology Frontier Science of the Mind (1957).pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnNDhVRHNzNldQUTg/view?usp=drivesdk&resourcekey=0-Voe8xV2Jorrwi_EDr9uFjQ,,,,,,,,,,,,https://drive.google.com/file/d/1VBCiYZTvTyyau6iiTMB96YUzK2qpe-gm/view?usp=sharing,True,10.0
FL_2355,The Mysteries of Freemasonry,,,,,,,,,,,,,,,The Mysteries of Freemasonry.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnR2FwWGRHQnc4ZWM/view?usp=drivesdk&resourcekey=0-GJ-6mH2yJp8p4-oLv0q9lA,,,,,,,,,,,,https://drive.google.com/file/d/19qcEgncUwnTiWsVa_rR7FRAwsiFblZzU/view?usp=sharing,True,10.0
FL_2356,The Multi Orgasmic Man (47 Pages),,,,,,,,,,,,,,,The Multi Orgasmic Man (47 Pages).pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnWVYwRU93OS0ySUE/view?usp=drivesdk&resourcekey=0-xt9NjgGU0E93-_yF0jKJzw,,,,,,,,,,,,https://drive.google.com/file/d/14VtdK0ihNB3guagJ1n3PFLj6Cbol5XC3/view?usp=sharing,True,10.0
FL_2357,The Mirror of Light,,,,,,,,,,,,,,,The Mirror of Light.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnTU16aHR1bHowQUE/view?usp=drivesdk&resourcekey=0-c_qHZppveBqnsZJe8aOvRw,,,,,,,,,,,,https://drive.google.com/file/d/1nEgGsCXOde5DVTmz82N0QpIGz58kQPja/view?usp=sharing,True,10.0
FL_2358,The Meaning of Alchemy,,,,,,,,,,,,,,,The Meaning of Alchemy.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mndVRGXzhNdGxZSU0/view?usp=drivesdk&resourcekey=0-5p-ikaK6k_DTzJZ79m3zxQ,,,,,,,,,,,,https://drive.google.com/file/d/1Q30EaIoRo3cu2yIODq96e98vpkpTr8CX/view?usp=sharing,True,10.0
FL_2359,The Master Masons Handbook,,,,,,,,,,,,,,,The Master Masons Handbook.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnZGhfNVpLQW41bTQ/view?usp=drivesdk&resourcekey=0-qofdJV6XYsbFShSJSu3hbQ,,,,,,,,,,,,https://drive.google.com/file/d/13ruhPlllZfoY2AH6soV2FXUd089iGPxN/view?usp=sharing,True,10.0
FL_2360,The Marriage of Heaven and Hell,,,,,,,,,,,,,,,The Marriage of Heaven and Hell.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnbDR0TVgtSTdweHM/view?usp=drivesdk&resourcekey=0-N39pMZn5QuDLD2VnMdvWXQ,,,,,,,,,,,,https://drive.google.com/file/d/1b-zMnN1Nt5pmjbvIWt1WAT-iLZ7comgj/view?usp=sharing,True,10.0
FL_2361,The Many Faces of Death,,,,,,,,,,,,,,,The Many Faces of Death.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnbGJNYzZOcU13X0E/view?usp=drivesdk&resourcekey=0-HDNNN-WIWqBgt884lhX_Bg,,,,,,,,,,,,https://drive.google.com/file/d/1ALuryQY-5x-lKGP4A8K5NE_4agG2FSLM/view?usp=sharing,True,10.0
FL_2362,The Manipulation of Passive and Active Energies,,,,,,,,,,,,,,,The Manipulation of Passive and Active Energies.pdf,https://drive.google.com/file/d/0B7BPjB4fO2mnMVNDODhmY3FUbjA/view?usp=drivesdk&resourcekey=0-Xk0xOVc-36Y_4bgY71UNSg,,,,,,,,,,,,https://drive.google.com/file/d/1AUCgTM7KLaGsLCNgqMyFpNftCCJsYGwp/view?usp=sharing,True,10.0
